datetime,date,duel,g1,less1,p1
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,40.0,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,40.5,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,41.0,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,41.5,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,42.0,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,42.5,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,43.0,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,43.5,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,44.0,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,44.5,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,45.0,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,45.5,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,46.0,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,46.5,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,47.0,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,47.5,1.0
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,48.0,0.9995
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,48.5,0.999
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,49.0,0.9985
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,49.5,0.998
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,50.0,0.997
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,50.5,0.995
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,51.0,0.9935
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,51.5,0.991
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,52.0,0.9855
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,52.5,0.984
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,53.0,0.981
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,53.5,0.972
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,54.0,0.9625
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,54.5,0.952
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,55.0,0.9395
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,55.5,0.9205
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,56.0,0.903
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,56.5,0.878
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,57.0,0.8495
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,57.5,0.821
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,58.0,0.7985
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,58.5,0.7675
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,59.0,0.742
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,59.5,0.71
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,60.0,0.6815
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,60.5,0.6435
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,61.0,0.609
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,61.5,0.575
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,62.0,0.543
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,62.5,0.513
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,63.0,0.4775
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,63.5,0.44
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,64.0,0.402
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,64.5,0.3665
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,65.0,0.338
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,65.5,0.3095
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,66.0,0.281
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,66.5,0.25
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,67.0,0.215
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,67.5,0.185
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,68.0,0.159
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,68.5,0.126
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,69.0,0.1025
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,69.5,0.082
2022-01-24T06:17:34.455265,2022-01-18,Macron-Zemmour,62.7,70.0,0.0705
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,30.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,30.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,31.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,31.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,32.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,32.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,33.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,33.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,34.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,34.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,35.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,35.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,36.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,36.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,37.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,37.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,38.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,38.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,39.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,39.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,40.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,40.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,41.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,41.5,0.9995
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,42.0,0.999
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,42.5,0.9985
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,43.0,0.997
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,43.5,0.9945
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,44.0,0.993
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,44.5,0.991
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,45.0,0.99
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,45.5,0.9845
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,46.0,0.981
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,46.5,0.976
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,47.0,0.971
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,47.5,0.964
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,48.0,0.953
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,48.5,0.937
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,49.0,0.9205
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,49.5,0.9015
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,50.0,0.884
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,50.5,0.864
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,51.0,0.8415
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,51.5,0.82
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,52.0,0.791
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,52.5,0.7655
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,53.0,0.7365
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,53.5,0.7115
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,54.0,0.668
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,54.5,0.6365
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,55.0,0.6015
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,55.5,0.5695
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,56.0,0.5345
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,56.5,0.5015
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,57.0,0.472
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,57.5,0.4335
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,58.0,0.408
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,58.5,0.3715
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,59.0,0.336
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,59.5,0.304
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,60.0,0.272
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,60.5,0.241
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,61.0,0.216
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,61.5,0.184
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,62.0,0.159
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,62.5,0.1355
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,63.0,0.1125
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,63.5,0.0895
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,64.0,0.073
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,64.5,0.0575
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,65.0,0.0445
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,65.5,0.0325
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,66.0,0.0255
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,66.5,0.0215
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,67.0,0.0175
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,67.5,0.012
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,68.0,0.0105
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,68.5,0.007
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,69.0,0.005
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,69.5,0.003
2022-01-24T12:18:09.175460,2022-01-18,Macron-Le Pen,56.4,70.0,0.0015
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,30.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,30.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,31.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,31.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,32.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,32.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,33.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,33.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,34.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,34.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,35.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,35.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,36.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,36.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,37.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,37.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,38.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,38.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,39.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,39.5,0.9995
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,40.0,0.999
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,40.5,0.998
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,41.0,0.9955
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,41.5,0.9935
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,42.0,0.99
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,42.5,0.985
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,43.0,0.979
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,43.5,0.972
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,44.0,0.9675
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,44.5,0.9615
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,45.0,0.9575
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,45.5,0.9435
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,46.0,0.9295
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,46.5,0.9165
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,47.0,0.896
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,47.5,0.877
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,48.0,0.852
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,48.5,0.8295
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,49.0,0.804
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,49.5,0.775
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,50.0,0.7535
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,50.5,0.716
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,51.0,0.689
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,51.5,0.6625
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,52.0,0.626
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,52.5,0.592
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,53.0,0.5515
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,53.5,0.5125
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,54.0,0.481
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,54.5,0.4535
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,55.0,0.4185
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,55.5,0.3815
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,56.0,0.3505
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,56.5,0.32
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,57.0,0.285
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,57.5,0.2535
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,58.0,0.2225
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,58.5,0.199
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,59.0,0.1745
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,59.5,0.152
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,60.0,0.131
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,60.5,0.108
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,61.0,0.089
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,61.5,0.0695
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,62.0,0.057
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,62.5,0.0435
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,63.0,0.0315
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,63.5,0.0235
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,64.0,0.018
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,64.5,0.012
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,65.0,0.0075
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,65.5,0.0055
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,66.0,0.0035
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,66.5,0.0025
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,67.0,0.0015
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,67.5,0.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,68.0,0.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,68.5,0.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,69.0,0.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,69.5,0.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Pécresse,53.8,70.0,0.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,30.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,30.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,31.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,31.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,32.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,32.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,33.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,33.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,34.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,34.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,35.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,35.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,36.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,36.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,37.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,37.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,38.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,38.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,39.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,39.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,40.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,40.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,41.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,41.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,42.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,42.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,43.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,43.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,44.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,44.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,45.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,45.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,46.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,46.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,47.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,47.5,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,48.0,1.0
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,48.5,0.9995
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,49.0,0.999
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,49.5,0.998
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,50.0,0.9975
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,50.5,0.996
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,51.0,0.994
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,51.5,0.9925
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,52.0,0.9895
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,52.5,0.9815
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,53.0,0.9755
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,53.5,0.9695
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,54.0,0.9585
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,54.5,0.945
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,55.0,0.929
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,55.5,0.912
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,56.0,0.8955
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,56.5,0.872
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,57.0,0.852
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,57.5,0.827
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,58.0,0.801
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,58.5,0.7755
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,59.0,0.7435
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,59.5,0.714
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,60.0,0.678
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,60.5,0.645
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,61.0,0.6075
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,61.5,0.5765
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,62.0,0.54
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,62.5,0.511
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,63.0,0.4745
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,63.5,0.4325
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,64.0,0.4015
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,64.5,0.3675
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,65.0,0.33
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,65.5,0.2975
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,66.0,0.264
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,66.5,0.238
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,67.0,0.2075
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,67.5,0.179
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,68.0,0.151
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,68.5,0.1255
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,69.0,0.1095
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,69.5,0.0895
2022-01-24T12:18:09.175460,2022-01-18,Macron-Zemmour,62.7,70.0,0.0715
2022-01-24T18:11:46.944937,2022-01-18,Macron-Le Pen,56.4,30.0,1.0
2022-01-24T18:11:46.944937,2022-01-18,Macron-Le Pen,56.4,30.5,1.0
2022-01-24T18:11:46.944937,2022-01-18,Macron-Le Pen,56.4,31.0,1.0
2022-01-24T18:11:46.944937,2022-01-18,Macron-Le Pen,56.4,31.5,1.0
